start,end,distance,speed limit
400886727,4419498983,117.29,50.0
400886729,4413483778,22.918,49.3
400886734,400886736,33.76,49.3
400886736,1747621147,18.687,49.3
400886737,4413483776,35.278,49.3
400886738,400886739,61.458,49.3
400886739,1747621142,33.25,49.3
400886740,1747621139,16.261,49.3
400886741,400886742,38.29,49.3
400886742,1747621131,23.065,49.3
400886743,6403370365,22.072,49.3
400886743,1747621124,22.851,49.3
400886743,1747621125,9.243,46.4
400886743,1747621128,12.329,46.4
400886744,1723026420,50.497,50.0
400886744,1076646221,11.194,46.4
400886744,1747621110,11.754,46.4
400886746,400886744,139.538,50.0
400886746,1747621113,9.089,49.3
400886746,361550477,10.3,49.3
410456348,1076646327,57.127,46.4
410456348,2627360762,11.047,46.4
410456348,3357165289,21.01,46.4
410456354,331638823,18.814,49.3
410456355,6126831019,144.77,46.4
410456355,1127494322,41.324,59.3
410456356,331638822,16.894,49.3
410456356,6333765903,11.676,46.4
410456358,3305186806,6.008,49.3
410456358,4243887516,12.167,49.3
413339632,314947106,89.869,59.3
413339632,1747620907,89.933,59.3
413339633,1747620918,26.215,59.3
413339633,1747620917,20.963,59.3
413339634,1747620933,15.549,59.3
413339635,1747620931,12.771,59.3
415647757,313164142,18.645,49.3
415647757,1099409409,51.987,49.3
415647757,4413489050,140.814,50.0
415647758,3335361210,34.727,49.3
415647758,1307159394,34.621,49.3
415647759,1941922115,49.558,49.3
415647759,4413414741,28.678,49.3
415647760,4429332955,22.903,49.3
415647760,1924125372,15.894,49.3
415647761,4413514501,25.114,49.3
415647761,2141295395,100.527,49.3
415647762,4096409458,40.853,49.3
415647762,1076646376,37.4,49.3
415647765,1941922121,40.576,49.3
415647765,2905734066,39.566,49.3
415647766,6333765781,10.613,49.3
415647766,2989547927,16.927,49.3
415647766,2989547920,14.294,49.3
415647767,423645477,86.033,49.3
415647767,1953248306,162.605,49.3
415647767,1373613605,59.804,49.3
415647767,5371658134,88.412,49.3
415647769,4383459449,48.553,46.4
415647769,4443326620,22.755,46.4
418281154,2141295401,171.654,49.3
418281154,4413514501,86.847,49.3
418281156,1959271884,9.913,49.3
418281156,418281158,134.975,49.3
418281158,418281156,134.975,49.3
418281158,2413954836,71.873,49.3
418281159,4413558494,47.808,49.3
418281159,1974739814,25.029,49.3
418281160,4421551542,25.044,46.4
418281160,3114944512,46.323,49.3
418281160,1307159578,15.05,49.3
418281164,4421551544,6.888,46.4
418281164,4443326627,47.177,46.4
418281166,418281167,19.763,46.4
418281166,3480127526,10.782,46.4
418281167,418281166,19.763,46.4
418281167,3480127525,15.107,46.4
418281168,2500758981,14.647,46.4
418281168,2500758979,11.874,46.4
418281170,1974739852,28.058,49.3
418281170,2500758980,13.89,46.4
418281170,3368020449,14.077,49.3
418281170,5365901204,32.18,49.3
418281200,418281201,239.575,49.3
418281200,7922528447,23.272,49.3
418281201,2141295389,18.516,49.3
418281201,418281200,239.575,49.3
418281203,318919670,19.718,49.3
418281203,5413535670,14.07,49.3
418281203,3485232807,87.55,49.3
418281204,3074750131,99.545,46.4
418281204,3114944516,12.064,59.3
418281204,419010096,26.86,50.0
418281204,1372433729,53.822,50.0
418281206,3074750131,6.677,46.4
418281206,3074750634,40.142,46.4
418281206,1372433732,47.853,46.4
418281207,1959271994,43.153,46.4
418281207,418281208,30.938,46.4
418281207,3074750634,21.146,46.4
418281208,1372433740,33.309,46.4
418281208,418281207,30.938,46.4
418281209,1372433740,78.485,46.4
418281209,418281211,41.613,46.4
418281211,4421571359,16.752,46.4
418281211,418281209,41.613,46.4
418281212,420456522,90.25,46.4
418281212,4421571359,17.091,46.4
418281215,4413436686,19.552,49.3
418281216,4413436688,55.922,49.3
418281217,1120362617,40.18,49.3
418281218,1984416796,20.901,49.3
418575639,2296955231,26.191,50.0
418575639,4458460102,15.513,50.0
418575641,4458460105,26.502,50.0
418575641,4458460104,23.807,50.0
418575642,418575644,83.025,50.0
418575642,4429259430,49.884,50.0
418575644,4429259432,15.467,50.0
418575644,418575642,83.025,50.0
418575647,2296955238,24.254,50.0
418575647,4429259433,32.719,50.0
418575648,3208480351,11.726,50.0
418575648,2296955238,29.28,50.0
418575650,2296955243,24.649,50.0
418575650,2296955240,25.725,50.0
418575652,418575653,92.294,50.0
418575652,2296955253,20.339,50.0
418575653,2820814274,85.994,49.3
418575653,4429259467,59.282,50.0
418575653,418575652,92.294,50.0
418575654,3724528908,23.941,50.0
418575654,2826776860,21.093,50.0
418575657,4382889556,6.762,49.3
418575657,1747621174,18.286,49.3
418575657,3375916350,31.508,50.0
418575658,418575660,23.866,50.0
418575660,2135600746,20.944,49.3
418575660,4413446522,35.62,50.0
418575660,4382889557,29.298,50.0
418575661,3375919207,17.904,50.0
418575661,2135602621,137.36,50.0
418575662,2826776863,15.325,46.4
418575662,4418950190,48.692,50.0
418575662,2135569698,127.687,50.0
418575664,4408418535,78.295,46.4
418575664,4408418532,64.142,49.3
418575664,1756277317,13.964,46.4
418575664,7922528447,30.657,49.3
418575664,7922528450,27.022,49.3
418575666,4458460111,13.687,49.3
418575666,2990317190,9.746,49.3
418575667,4458460110,15.187,49.3
418575667,4429259458,7.47,49.3
418575668,2990317180,26.754,49.3
418575668,4429259449,14.615,49.3
418575669,4458460107,24.597,49.3
418575669,2990317180,24.716,49.3
418575670,2820814268,26.631,49.3
418575670,2820814270,25.438,49.3
418575671,4435212905,18.783,49.3
418575671,2820814266,20.036,49.3
418575672,4429282977,16.245,49.3
418575672,2820814262,32.011,49.3
418575673,4429282955,29.392,49.3
418575673,1729202342,85.106,49.3
418575673,4435212903,16.682,59.3
418575680,4429282930,38.73,49.3
418575680,4429282932,33.343,49.3
418575681,4429282930,25.899,49.3
418575681,1892268400,102.174,46.4
418575681,1892268390,55.474,49.3
418575681,1946525909,29.11,46.4
418575682,4429282926,23.861,49.3
418575682,4435212900,17.785,49.3
418575683,418575684,11.709,49.3
418575683,2820814260,44.726,49.3
418575684,1946525849,15.482,46.4
418575684,1946525854,18.484,46.4
418575684,418575683,11.709,49.3
418575689,4458462171,12.234,59.3
418575690,1987107724,26.576,59.3
418575690,4458462171,11.533,59.3
418575691,1987107741,17.688,59.3
418575691,4458462173,8.732,59.3
418575692,418575694,111.504,59.3
418575692,4458462175,6.253,59.3
418575694,4458462172,12.898,59.3
418575694,418575692,111.504,59.3
418575696,1987107752,72.728,59.3
418575696,1987107739,93.751,59.3
418575697,4436573771,14.352,59.3
418575697,1987107754,14.173,59.3
418575699,4436573773,8.662,59.3
418575699,4436573772,27.436,59.3
418575702,1987107825,24.591,59.3
418575702,1987107792,26.739,59.3
418575703,1987107854,12.378,59.3
418575703,1987107834,12.709,59.3
418575704,418575707,131.917,59.3
418575704,1987107875,7.711,59.3
418575707,1987107884,27.507,59.3
418575707,418575704,131.917,59.3
418575708,418575710,128.853,59.3
418575708,1987107895,25.297,59.3
418575710,418575712,26.799,59.3
418575710,418575708,128.853,59.3
418575712,418575713,41.43,59.3
418575712,418575710,26.799,59.3
418575713,418575715,19.427,59.3
418575713,418575712,41.43,59.3
418575715,1987107965,16.682,59.3
418575715,418575713,19.427,59.3
418575717,1987107984,9.722,59.3
418575717,1987107975,11.577,59.3
418575718,418575721,7.114,59.3
418575718,1987107984,11.583,59.3
418575721,418575723,7.331,59.3
418575721,418575718,7.114,59.3
418575723,418575725,5.783,59.3
418575723,418575721,7.331,59.3
418575725,418575727,13.2,59.3
418575725,418575723,5.783,59.3
418575727,1987107997,20.249,59.3
418575727,418575725,13.2,59.3
418575729,1987108046,14.401,59.3
418575729,1987108035,12.993,59.3
418575730,418575731,39.103,59.3
418575730,4436573778,35.706,59.3
418575731,1987108056,17.272,59.3
418575731,418575730,39.103,59.3
418614429,4572998856,66.957,49.3
418614429,5365901204,3.04,49.3
418760276,4413389787,113.597,50.0
418760276,8209698427,62.978,50.0
418760276,315310715,16.523,50.0
418760277,4413487349,112.791,50.0
418760277,1087927009,56.712,59.3
418760277,418760278,14.165,59.3
418760278,418760277,14.165,59.3
418760278,4413492952,57.622,59.3
418760278,4413395062,62.265,50.0
419010096,3114944518,24.017,49.3
419010096,3114944519,9.574,50.0
419010096,418281204,26.86,50.0
419028589,8422164555,28.28,50.0
419028589,8422164585,64.051,50.0
419028594,2518952120,27.686,50.0
419028594,420547124,16.944,50.0
419028609,3367932156,13.982,49.3
419028611,3367932302,16.503,49.3
419028613,2296974889,38.216,49.3
419028613,431411910,11.258,49.3
419028615,3367980099,61.196,49.3
419028617,3140118481,39.056,49.3
419028619,3367980101,33.613,49.3
419028621,2883459619,38.204,49.3
419028623,3140118479,15.254,49.3
419028625,2773104967,19.501,49.3
419028626,3140118476,22.25,49.3
419028627,3140118471,24.146,49.3
419028628,2812529082,40.837,49.3
419028629,26059325,36.545,50.0
419028629,533550532,11.663,50.0
419535151,3357225532,122.37,46.4
420113621,4383459449,26.782,46.4
420113621,2989548258,12.475,49.3
420113621,4383459447,33.183,49.3
420113623,1974739816,38.621,49.3
420113623,2989548272,24.375,49.3
420113623,3114944492,26.225,49.3
420113624,1974739807,32.456,49.3
420113624,2989548272,15.535,49.3
420113625,4413454891,11.436,49.3
420113625,2989548258,46.696,49.3
420113627,420113630,43.784,46.4
420113627,426882156,69.579,46.4
420113628,4421542871,8.754,46.4
420113628,4383459450,26.819,46.4
420113629,1974739765,21.916,46.4
420113629,4421542871,27.345,46.4
420113630,4413454891,56.852,49.3
420113630,4383459450,30.654,46.4
420113630,420113627,43.784,46.4
420271628,8294694277,51.072,46.4
420271628,1919128553,11.546,49.3
420271632,420271639,27.143,46.4
420271639,425553888,40.922,46.4
420271643,4675762468,23.501,46.4
420271647,420271648,59.629,46.4
420271648,2905652624,7.173,46.4
420271648,420271733,6.851,46.4
420271661,420271667,28.023,46.4
420271661,1987064919,55.424,46.4
420271667,420271661,28.023,46.4
420271667,1987064872,19.041,46.4
420271677,1987064866,18.918,46.4
420271677,4421628632,11.695,46.4
420271695,425553940,107.394,59.3
420271695,1987064866,61.648,46.4
420271695,420271721,179.653,46.4
420271721,4421628631,26.1,46.4
420271721,420271695,179.653,46.4
420271733,1919128592,65.824,46.4
420271733,420271648,6.851,46.4
420271733,4421628631,34.264,46.4
420271772,1953248257,58.474,46.4
420271772,441708902,78.782,46.4
420271774,441708903,71.978,46.4
420271774,1953248250,56.11,46.4
420456507,1756262911,46.591,46.4
420456507,4429496707,101.714,46.4
420456508,2386842498,146.849,46.4
420456508,4448380453,13.273,46.4
420456508,2735820814,74.846,46.4
420456508,1756262917,21.743,46.4
420456515,2627360741,26.739,46.4
420456515,1756262911,64.673,46.4
420456516,4450509285,8.689,46.4
420456516,1756262907,29.937,46.4
420456517,3481539313,18.648,46.4
420456522,1756277317,51.246,46.4
420456522,418281212,90.25,46.4
420547120,427347990,20.713,50.0
420547121,4458460104,32.886,50.0
420547121,2296955231,32.882,50.0
420547122,2019668987,13.182,50.0
420547122,4429259432,14.275,50.0
420547123,533550532,17.166,50.0
420547123,2820814279,61.354,50.0
420547124,2518952132,32.01,46.4
420547124,419028594,16.944,50.0
420547124,26059315,59.134,50.0
420547125,2518952154,5.61,50.0
420547125,2518952176,76.371,50.0
420547126,3063460625,36.704,50.0
420547126,2945111697,27.153,50.0
420547127,3256114993,33.365,50.0
420547127,1987116403,10.942,50.0
420547127,1974739567,30.341,46.4
420547128,26059312,52.411,50.0
420547128,3256114987,38.823,50.0
420547130,1924125207,24.565,46.4
420547130,2518952223,18.076,46.4
420547133,4421598146,54.984,46.4
420547133,4421598145,14.373,46.4
420547134,4421598147,17.432,46.4
420547134,4421598146,14.563,46.4
420547135,420547136,63.221,46.4
420547135,4421598148,25.201,46.4
420547136,4421598151,15.314,46.4
420547136,420547135,63.221,46.4
420547137,4421612240,42.339,59.3
420547137,1924125357,96.895,46.4
420547137,1924125320,96.25,46.4
420547139,1941922182,53.021,49.3
420547139,1941922163,55.699,49.3
423645474,4382957834,65.998,46.4
423645474,4382957836,62.541,49.3
423645474,7765131736,70.11,49.3
423645477,415647767,86.033,49.3
423645477,4448286641,8.087,46.4
423645477,3485193784,152.205,49.3
423743081,418281217,21.48,49.3
423743082,418281218,28.779,49.3
423743083,4413436678,39.265,49.3
423743084,4413452842,18.824,49.3
423743084,7287615671,40.589,46.4
423743084,3357222489,8.368,46.4
423743085,6315376002,57.828,49.3
423743086,1307159347,38.915,49.3
423743087,424652484,37.942,49.3
423743087,1984387109,40.377,49.3
423836357,423836358,109.738,46.4
423836357,2406333502,28.848,49.3
423836357,1163353685,39.517,49.3
423836358,1163353715,26.815,46.4
423836358,1163353756,64.749,46.4
423836358,1373613611,58.144,46.4
424652412,6315375950,58.298,46.4
424652412,6315375939,41.708,46.4
424652413,1632849010,13.761,46.4
424652413,1307159494,8.823,49.3
424652414,6315375959,19.469,46.4
424652414,2337251426,47.004,46.4
424652415,2337251434,8.866,46.4
424652415,2337251438,19.221,46.4
424652419,1987108093,10.561,46.4
424652419,1987108099,11.115,46.4
424652422,1987108099,15.154,46.4
424652422,2337251452,18.395,46.4
424652424,2337251451,4.997,46.4
424652424,424652428,4.942,46.4
424652428,424652424,4.942,46.4
424652428,1987108102,5.589,46.4
424652435,1987108108,6.646,46.4
424652435,2337251458,5.898,46.4
424652441,2693780955,6.113,46.4
424652441,1987108121,15.813,46.4
424652448,3890456421,9.765,59.3
424652448,1987108123,7.94,46.4
424652448,4429286365,44.973,46.4
424652452,3890456423,9.656,59.3
424652452,424652456,62.686,46.4
424652452,1941921989,27.25,46.4
424652456,424652452,62.686,46.4
424652456,4421608869,42.87,46.4
424652460,4421608870,14.549,46.4
424652460,4421608872,20.859,46.4
424652464,4421608872,21.076,46.4
424652464,4421608874,47.482,46.4
424652466,5011001213,11.101,46.4
424652466,4421608879,34.693,46.4
424652468,4421608879,38.238,46.4
424652468,4421608883,23.628,46.4
424652470,4421608883,24.099,46.4
424652470,4421608886,36.293,46.4
424652472,4421608886,39.21,46.4
424652472,4421608888,17.62,46.4
424652474,4421608992,47.74,46.4
424652474,4421608995,37.862,46.4
424652476,4421608995,30.173,46.4
424652476,1163353671,64.634,46.4
424652476,2410267157,73.795,46.4
424652478,1163353671,62.552,46.4
424652478,2902899716,34.142,46.4
424652478,1959271875,52.236,46.4
424652482,2525060325,76.227,46.4
424652482,424652484,80.176,46.4
424652482,1984387109,35.065,46.4
424652484,424652482,80.176,46.4
424652484,318919653,33.521,49.3
424652484,1941922126,51.009,49.3
424652484,1959271935,74.79,49.3
424652484,423743087,37.942,49.3
425553776,3064697454,22.796,49.3
425553776,1714279049,328.839,59.3
425553793,1714279039,62.954,49.3
425553888,1919128582,10.179,59.3
425553888,1919128563,53.523,59.3
425553888,420271643,37.116,46.4
425553940,425553955,27.896,59.3
425553940,420271695,107.394,59.3
425553955,8294694279,13.934,59.3
425553955,425553940,27.896,59.3
425553965,425553974,21.542,59.3
425553965,8294694279,16.786,59.3
425553974,1919128582,107.43,59.3
425553974,425553965,21.542,59.3
426526836,1987108112,11.214,46.4
426526836,1987108119,11.118,46.4
426526837,426526838,25.947,46.4
426526837,2337251457,10.917,46.4
426526838,1987108115,18.083,46.4
426526838,426526837,25.947,46.4
426526839,2337251446,6.653,46.4
426526839,2337251448,4.257,46.4
426526840,1120362866,69.915,46.4
426526840,1388692536,54.484,49.3
426526840,318919652,36.862,49.3
426526841,2905733968,5.392,46.4
426526841,426526842,29.478,46.4
426526842,6936294925,38.642,46.4
426526842,426526841,29.478,46.4
426526842,4141949452,12.653,46.4
426526843,2272116586,12.285,46.4
426526843,314947120,26.274,46.4
426526844,4397305472,14.887,46.4
426526844,2272116586,11.696,46.4
426526956,427515899,34.515,46.4
426526973,3263021347,142.95,59.3
426882047,2135551768,12.315,50.0
426882047,4413410438,70.191,50.0
426882048,2136831318,36.316,50.0
426882048,4413395061,73.969,50.0
426882050,698991339,48.56,50.0
426882050,3724528909,163.38,49.3
426882050,698992769,10.562,49.3
426882051,3300116767,44.179,49.3
426882051,4413418086,66.299,49.3
426882051,4413484911,47.099,46.4
426882052,4382889542,36.445,49.3
426882052,4413391638,62.326,49.3
426882055,4679610782,59.284,50.0
426882055,2136831321,125.765,49.3
426882055,4584751463,85.383,50.0
426882057,4382889533,59.747,49.3
426882057,3658605345,36.719,49.3
426882058,4413391639,39.982,49.3
426882058,4382889531,36.659,49.3
426882059,2136831321,46.655,49.3
426882059,2136831337,82.533,49.3
426882087,3357200326,38.517,50.0
426882101,426882104,41.364,46.4
426882101,924215753,120.606,50.0
426882101,3597730440,72.348,50.0
426882104,4429500143,42.973,46.4
426882104,426882101,41.364,46.4
426882106,426882107,59.761,46.4
426882106,4429342160,5.582,46.4
426882107,1072288236,104.302,59.3
426882107,4429342161,90.774,59.3
426882107,426882106,59.761,46.4
426882108,8342421251,43.531,50.0
426882108,4419531261,59.992,50.0
426882110,1676897804,14.971,49.3
426882111,1676962741,12.754,49.3
